FID,FID_fine_g,OBJECTID,StreamID,SHAPE_Leng,FID_C2VSim,NodeID,X,Y
330,3,4,4,63969.165897799998000,28090,28091,862315.113697999970000,3974598.749940000000000
331,3,4,4,63969.165897799998000,26351,26352,817525.277623999980000,3974600.308980000200000
332,2,3,3,112720.483972000000000,25720,25721,802786.732074000060000,3974612.190959999800000
333,3,4,4,63969.165897799998000,26664,26665,827153.091008999970000,3974646.716910000000000
334,3,4,4,63969.165897799998000,27243,27244,834559.052999999960000,3974648.887410000000000
335,3,4,4,63969.165897799998000,28089,28090,861505.056737000010000,3974669.807980000000000
336,3,4,4,63969.165897799998000,26352,26353,819073.541817000020000,3974834.166900000100000
337,3,4,4,63969.165897799998000,26563,26564,825300.097343000000000,3974920.108910000000000
338,3,4,4,63969.165897799998000,26458,26459,823598.988478000040000,3974950.486000000000000
339,3,4,4,63969.165897799998000,27804,27805,851116.454615000050000,3975012.545010000000000
340,3,4,4,63969.165897799998000,27996,27997,860098.115936000020000,3975039.306990000000000
341,3,4,4,63969.165897799998000,26245,26246,816270.100279000010000,3975091.070960000200000
342,3,4,4,63969.165897799998000,26457,26458,821320.717754999990000,3975102.370930000200000
343,2,3,3,112720.483972000000000,25606,25607,802733.815337999960000,3975326.566900000000000
344,3,4,4,63969.165897799998000,27998,27999,861007.653472000030000,3975337.748980000100000
345,3,4,4,63969.165897799998000,27807,27808,853426.271704999960000,3975409.420020000100000
346,3,4,4,63969.165897799998000,27806,27807,852569.019992999970000,3975472.920950000200000
347,3,4,4,63969.165897799998000,27805,27806,851799.080919999980000,3975488.796019999800000
348,3,4,4,63969.165897799998000,27911,27912,858719.598174000040000,3975607.767920000000000
349,3,4,4,63969.165897799998000,27808,27809,854124.773081999970000,3975726.920950000200000
350,3,4,4,63969.165897799998000,27912,27913,859529.655135000010000,3975749.882989999800000
351,3,4,4,63969.165897799998000,27910,27911,857980.599005999970000,3976034.113909999800000
352,3,4,4,63969.165897799998000,27812,27813,856267.902428000000000,3976107.921910000000000
353,2,3,3,112720.483972000000000,25723,25724,802879.336361999970000,3976120.318959999800000
354,3,4,4,63969.165897799998000,27809,27810,854797.217754999990000,3976176.228980000100000
355,3,4,4,63969.165897799998000,27811,27812,855505.900763000010000,3976187.297009999900000
356,3,4,4,63969.165897799998000,27813,27814,857141.029085000050000,3976250.796910000000000
357,3,4,4,63969.165897799998000,26139,26140,814566.480564999980000,3977010.431990000000000
358,2,3,3,112720.483972000000000,25724,25725,802840.995497999950000,3977028.685940000200000
359,2,3,3,112720.483972000000000,25609,25610,802826.419625999990000,3977747.509999999800000
360,3,4,4,63969.165897799998000,26140,26141,815359.751990000020000,3978215.441010000200000
361,2,3,3,112720.483972000000000,25610,25611,802786.732074000060000,3978633.865970000200000
362,3,4,4,63969.165897799998000,26141,26142,816781.809079000030000,3978777.402999999900000
363,2,3,3,112720.483972000000000,25494,25495,802773.502890000000000,3979467.304949999800000
364,4,5,5,69907.451644800007000,26668,26669,825697.590463000000000,3979504.022010000000000
365,4,5,5,69907.451644800007000,26776,26777,826538.967231999970000,3979567.521910000100000
366,4,5,5,69907.451644800007000,26775,26776,827316.843840999990000,3979615.148020000200000
367,4,5,5,69907.451644800007000,26774,26775,828126.470337999980000,3979615.148020000200000
368,4,5,5,69907.451644800007000,26888,26889,828920.222017999970000,3979631.022969999800000
369,4,5,5,69907.451644800007000,26889,26890,829872.723907000040000,3979678.647930000000000
370,4,5,5,69907.451644800007000,27011,27012,830618.850372000020000,3979710.397940000100000
371,4,5,5,69907.451644800007000,26669,26670,824792.713663000030000,3979916.772979999900000
372,4,5,5,69907.451644800007000,27010,27011,831285.601733000020000,3979932.647930000000000
373,4,5,5,69907.451644800007000,26892,26893,832095.395268999970000,3980164.030970000200000
374,2,3,3,112720.483972000000000,25495,25496,802733.815337999960000,3980234.598009999800000
375,4,5,5,69907.451644800007000,26893,26894,832905.452102000010000,3980263.511930000000000
376,4,5,5,69907.451644800007000,26570,26571,824062.462270000020000,3980535.899000000200000
377,4,5,5,69907.451644800007000,27014,27015,833786.566599000010000,3980547.741940000100000
378,4,5,5,69907.451644800007000,27015,27016,834667.681096000010000,3980675.645940000200000
379,4,5,5,69907.451644800007000,27017,27018,836387.275337000030000,3980689.857009999900000
380,4,5,5,69907.451644800007000,27016,27017,835548.795464999970000,3980732.492019999800000
381,4,5,5,69907.451644800007000,27018,27019,837199.050953999980000,3980869.274999999900000
382,4,5,5,69907.451644800007000,26568,26569,823157.585469000040000,3980996.274929999800000
383,3,4,4,63969.165897799998000,26250,26251,817627.897655999990000,3981006.817009999900000
384,4,5,5,69907.451644800007000,26569,26570,822173.333436000040000,3981012.150010000000000
385,2,3,3,112720.483972000000000,25497,25498,802707.356842000040000,3981041.578999999900000
386,4,5,5,69907.451644800007000,27019,27020,837961.052618999970000,3981091.526010000100000
387,4,5,5,69907.451644800007000,26466,26467,821474.832060000040000,3981615.401980000100000
388,4,5,5,69907.451644800007000,26899,26900,838596.053836000040000,3981615.401980000100000
389,2,3,3,112720.483972000000000,25369,25370,802694.127657999980000,3981795.643000000200000
390,4,5,5,69907.451644800007000,26901,26902,839231.055051999980000,3982107.527929999900000
391,4,5,5,69907.451644800007000,26465,26466,820855.705915000060000,3982234.527989999900000
392,3,4,4,63969.165897799998000,26251,26252,818172.825528000020000,3982409.153020000100000
393,4,5,5,69907.451644800007000,26251,26252,818172.825528000020000,3982409.153020000100000
394,4,5,5,69907.451644800007000,26358,26359,819014.202169000050000,3982440.902900000100000
395,4,5,5,69907.451644800007000,26359,26360,819950.829113999960000,3982472.652919999800000
396,4,5,5,69907.451644800007000,26902,26903,839913.681484999950000,3982647.278969999900000
397,2,3,3,112720.483972000000000,25370,25371,802641.210922000000000,3982695.227899999800000
398,4,5,5,69907.451644800007000,26252,26253,818627.822137000040000,3983104.284539999900000
399,4,5,5,69907.451644800007000,26903,26904,840707.433037000010000,3983123.529980000100000
400,2,3,3,112720.483972000000000,25371,25372,802641.210922000000000,3983131.790970000000000
401,4,5,5,69907.451644800007000,26905,26906,841548.809678000050000,3983552.154999999800000
402,4,5,5,69907.451644800007000,27027,27028,842548.936654999970000,3983758.530940000000000
403,4,5,5,69907.451644800007000,26253,26254,818377.154744999950000,3983853.943930000100000
404,2,3,3,112720.483972000000000,25372,25373,802601.523369999950000,3983885.854970000200000
405,4,5,5,69907.451644800007000,27028,27029,843358.563408000050000,3983933.155960000100000
406,4,5,5,69907.451644800007000,27030,27031,843977.689553000030000,3984520.531959999800000
407,2,3,3,112720.483972000000000,25373,25374,802575.065001999960000,3984745.752950000100000
408,4,5,5,69907.451644800007000,27031,27032,844787.316176999940000,3985012.657910000100000
409,4,5,5,69907.451644800007000,26255,26256,818866.441145000050000,3985346.747390000100000
410,2,3,3,112720.483972000000000,25374,25375,802799.961258000000000,3985486.587900000200000
411,4,5,5,69907.451644800007000,27032,27033,845501.692753999960000,3985520.658940000000000
412,4,5,5,69907.451644800007000,27033,27034,846152.569043000000000,3986108.035960000000000
413,2,3,3,112720.483972000000000,25375,25376,802773.502890000000000,3986253.880960000200000
414,4,5,5,69907.451644800007000,26147,26148,818453.001144999990000,3986508.572920000200000
415,4,5,5,69907.451644800007000,27034,27035,846930.445522999970000,3986616.036989999900000
416,4,5,5,69907.451644800007000,27152,27153,847867.072339999960000,3986838.286969999800000
417,2,3,3,112720.483972000000000,25376,25377,802733.815337999960000,3986981.486970000000000
418,4,5,5,69907.451644800007000,27266,27267,848708.449109000040000,3987171.662969999900000
419,2,3,3,112720.483972000000000,25377,25378,802680.898474000050000,3987881.072000000200000
420,4,5,5,69907.451644800007000,27268,27269,849243.752021000020000,3987959.014010000000000
421,4,5,5,69907.451644800007000,27269,27270,850196.253909999970000,3988302.972930000200000
422,4,5,5,69907.451644800007000,27493,27494,851977.316568000010000,3988491.984000000200000
423,4,5,5,69907.451644800007000,27377,27378,851104.781143000000000,3988522.572929999800000
424,4,5,5,69907.451644800007000,27613,27614,852744.738905000030000,3988548.829950000200000
425,2,3,3,112720.483972000000000,25378,25379,802667.669289999990000,3988595.447929999800000
426,4,5,5,69907.451644800007000,27612,27613,854393.275610000010000,3988747.790970000000000
427,4,5,5,69907.451644800007000,26043,26044,818680.540729000000000,3988910.379900000100000
428,4,5,5,69907.451644800007000,27500,27501,855913.908571999990000,3988960.963969999900000
429,4,5,5,69907.451644800007000,27495,27496,853171.084632999960000,3989060.444930000200000
430,4,5,5,69907.451644800007000,27614,27615,855203.332443000050000,3989074.656000000000000
431,4,5,5,69907.451644800007000,27497,27498,853853.237721999990000,3989159.924990000200000
432,4,5,5,69907.451644800007000,27501,27502,856820.590300000040000,3989267.166970000100000
433,2,3,3,112720.483972000000000,25379,25380,802614.752554000010000,3989521.491969999900000
434,4,5,5,69907.451644800007000,27384,27385,857534.966749000010000,3989981.542909999800000
435,4,5,5,69907.451644800007000,25940,25941,817694.535863999980000,3990048.077949999800000
436,2,3,3,112720.483972000000000,25380,25381,802575.065001999960000,3990288.785019999800000
437,4,5,5,69907.451644800007000,27388,27389,860347.903840000040000,3990325.270020000200000
438,4,5,5,69907.451644800007000,27385,27386,858503.343710000040000,3990378.418939999800000
439,4,5,5,69907.451644800007000,27390,27391,861979.975649000030000,3990505.419009999800000
440,4,5,5,69907.451644800007000,27386,27387,859438.366430999940000,3990510.019969999800000
441,4,5,5,69907.451644800007000,27389,27390,861106.848864000060000,3990584.795010000000000
442,4,5,5,69907.451644800007000,27391,27392,862792.286050000000000,3990907.942910000200000
443,4,5,5,69907.451644800007000,27626,27627,867183.646694000000000,3990936.365950000000000
444,2,3,3,112720.483972000000000,25507,25508,802561.835818000020000,3990976.702980000100000
445,4,5,5,69907.451644800007000,27627,27628,867980.737639000060000,3991140.420990000000000
446,4,5,5,69907.451644800007000,25845,25846,816986.634807000050000,3991185.776000000100000
447,4,5,5,69907.451644800007000,27513,27514,866629.397349999980000,3991519.037949999800000
448,4,5,5,69907.451644800007000,27281,27282,863332.323939000020000,3991590.095999999900000
449,2,3,3,112720.483972000000000,25383,25384,802535.377450000030000,3991730.766979999800000
450,4,5,5,69907.451644800007000,27397,27398,866123.358949000020000,3991997.671939999800000
451,4,5,5,69907.451644800007000,25744,25745,816405.144631000000000,3992095.934979999900000
452,4,5,5,69907.451644800007000,27283,27284,864265.980131000050000,3992283.422979999800000
453,2,3,3,112720.483972000000000,25384,25385,802495.689770000060000,3992511.288960000000000
454,12,13,13,15454.767716000000000,23776,23777,748787.020663999950000,3992574.001920000200000
455,4,5,5,69907.451644800007000,27286,27287,865250.232164000040000,3992600.923909999900000
456,12,13,13,15454.767716000000000,23899,23900,749273.905400000050000,3993143.020930000100000
457,4,5,5,69907.451644800007000,25638,25639,815798.372406000040000,3993157.785989999800000
458,2,3,3,112720.483972000000000,25385,25386,802456.002218000010000,3993212.436989999800000
459,5,6,6,72539.616924600006000,25634,25635,812065.285938999960000,3993489.107969999800000
460,5,6,6,72539.616924600006000,25526,25527,810402.537648999950000,3993716.491909999900000
461,5,6,6,72539.616924600006000,25527,25528,811326.286770000010000,3993901.241990000000000
462,12,13,13,15454.767716000000000,23778,23779,749289.780343999970000,3993920.897919999900000
463,2,3,3,112720.483972000000000,25512,25513,802429.543850000020000,3993926.812930000000000
464,5,6,6,72539.616924600006000,25512,25513,802429.543850000020000,3993926.812930000000000
465,10,11,11,16614.702907899999000,25512,25513,802429.543850000020000,3993926.812930000000000
466,11,12,12,24503.499159200001000,25512,25513,802429.543850000020000,3993926.812930000000000
467,5,6,6,72539.616924600006000,25529,25530,812633.746867000010000,3993958.087940000000000
468,5,6,6,72539.616924600006000,25515,25516,803855.834538999940000,3993958.399999999900000
469,5,6,6,72539.616924600006000,25511,25512,803101.770538000040000,3993971.628930000100000
470,5,6,6,72539.616924600006000,25517,25518,804742.190380000040000,3994011.316990000200000
471,5,6,6,72539.616924600006000,25518,25519,805469.796141000000000,3994024.545919999900000
472,5,6,6,72539.616924600006000,25525,25526,809521.423279999990000,3994029.145990000100000
473,5,6,6,72539.616924600006000,25520,25521,806276.776748999950000,3994064.232960000200000
474,5,6,6,72539.616924600006000,25397,25398,807004.382510000020000,3994103.920899999800000
475,5,6,6,72539.616924600006000,25398,25399,807811.363247000030000,3994130.379009999800000
476,5,6,6,72539.616924600006000,25524,25525,808618.343984000040000,3994183.296000000100000
477,9,10,10,14877.680877400000000,24491,24492,786049.340442999960000,3994196.524929999800000
478,10,11,11,16614.702907899999000,24491,24492,786049.340442999960000,3994196.524929999800000
479,10,11,11,16614.702907899999000,24591,24592,786909.238042999990000,3994209.753990000100000
480,10,11,11,16614.702907899999000,24696,24697,787650.072859999960000,3994209.753990000100000
481,4,5,5,69907.451644800007000,25639,25640,815574.640566000020000,3994218.657920000100000
482,10,11,11,16614.702907899999000,24798,24799,788430.595228999970000,3994236.212989999900000
483,5,6,6,72539.616924600006000,25530,25531,813272.900019999940000,3994242.278020000100000
484,5,6,6,72539.616924600006000,25531,25532,814045.484853000030000,3994284.611970000000000
485,10,11,11,16614.702907899999000,24699,24700,789237.576094000020000,3994289.129989999800000
486,10,11,11,16614.702907899999000,24799,24800,790004.869277999970000,3994289.129989999800000
487,10,11,11,16614.702907899999000,24800,24801,790825.079326999960000,3994315.587970000200000
488,10,11,11,16614.702907899999000,24902,24903,791552.684832000060000,3994355.275909999900000
489,10,11,11,16614.702907899999000,24903,24904,792346.436512000040000,3994381.734019999900000
490,10,11,11,16614.702907899999000,24904,24905,793193.104800999980000,3994394.962950000100000
491,10,11,11,16614.702907899999000,25012,25013,794026.544034000020000,3994408.191999999800000
492,10,11,11,16614.702907899999000,25134,25135,794833.524771000030000,3994474.337919999800000
